epoch,accuracy,loss,val_accuracy,val_loss
0,0.8222222328186035,3.2977054119110107,0.9160000085830688,0.2205125242471695
1,0.8982222080230713,0.24615716934204102,0.9160000085830688,0.20426596701145172
2,0.9035555720329285,0.24075007438659668,0.8679999709129333,0.6120079159736633
3,0.9128888845443726,0.2325849086046219,0.9319999814033508,0.1461564153432846
4,0.9146666526794434,0.18634063005447388,0.9279999732971191,0.2013147920370102
5,0.9062222242355347,0.2647913992404938,0.8679999709129333,1.0733472108840942
6,0.9035555720329285,0.2893482446670532,0.8960000276565552,0.2592938542366028
7,0.9120000004768372,0.2577422559261322,0.9079999923706055,0.21637673676013947
8,0.9266666769981384,0.1602647304534912,0.9679999947547913,0.10932683199644089
9,0.9200000166893005,0.21084511280059814,0.9399999976158142,0.12449905276298523
10,0.8880000114440918,0.4119890034198761,0.8759999871253967,0.6301500201225281
11,0.914222240447998,0.28622516989707947,0.9240000247955322,0.2750985026359558
12,0.9231111407279968,0.21301402151584625,0.9599999785423279,0.12896928191184998
13,0.9248889088630676,0.21986636519432068,0.9079999923706055,0.2677847743034363
14,0.9155555367469788,0.2467460334300995,0.9639999866485596,0.12558108568191528
15,0.9271110892295837,0.20383596420288086,0.9639999866485596,0.11608833074569702
16,0.9191111326217651,0.24836599826812744,0.9399999976158142,0.21394701302051544
17,0.9271110892295837,0.16974762082099915,0.9359999895095825,0.13862493634223938
18,0.8786666393280029,0.4898848235607147,0.8560000061988831,0.5241832137107849
19,0.9053333401679993,0.31343644857406616,0.9679999947547913,0.09986986219882965
20,0.9102222323417664,0.3207527697086334,0.9679999947547913,0.09772216528654099
21,0.9311110973358154,0.19343209266662598,0.9559999704360962,0.1364210993051529
22,0.9346666932106018,0.18356117606163025,0.9559999704360962,0.13151893019676208
23,0.9328888654708862,0.179901123046875,0.9639999866485596,0.12436064332723618
24,0.9386666417121887,0.161821648478508,0.9559999704360962,0.09456893056631088
25,0.9382222294807434,0.17198266088962555,0.8679999709129333,0.43182873725891113
26,0.9155555367469788,0.27386975288391113,0.9599999785423279,0.13736464083194733
27,0.9168888926506042,0.2859344184398651,0.8600000143051147,0.5389400720596313
28,0.9177777767181396,0.2761878967285156,0.9520000219345093,0.11132141947746277
29,0.9440000057220459,0.1491106152534485,0.9520000219345093,0.10770073533058167
30,0.9288889169692993,0.25222134590148926,0.9240000247955322,0.16440455615520477
31,0.9355555772781372,0.1880725920200348,0.9440000057220459,0.16860193014144897
32,0.9524444341659546,0.1272331029176712,0.8840000033378601,0.36884358525276184
33,0.9306666851043701,0.22733356058597565,0.9399999976158142,0.16839194297790527
34,0.9355555772781372,0.1688886433839798,0.9480000138282776,0.174446240067482
35,0.941777765750885,0.18964408338069916,0.9559999704360962,0.0971595048904419
36,0.9364444613456726,0.18474595248699188,0.9240000247955322,0.19868752360343933
37,0.9359999895095825,0.18807825446128845,0.9200000166893005,0.21650148928165436
38,0.9555555582046509,0.12411373108625412,0.9639999866485596,0.08543276786804199
39,0.937333345413208,0.16128411889076233,0.9559999704360962,0.1424243450164795
40,0.9191111326217651,0.2776968479156494,0.9559999704360962,0.12558946013450623
41,0.9279999732971191,0.26352745294570923,0.9639999866485596,0.07457160949707031
42,0.9453333616256714,0.13840678334236145,0.9440000057220459,0.14004196226596832
43,0.9266666769981384,0.22538945078849792,0.9679999947547913,0.0860992968082428
44,0.95333331823349,0.10821826010942459,0.9599999785423279,0.07825110107660294
45,0.9559999704360962,0.1105118915438652,0.9599999785423279,0.1085841953754425
