epoch,accuracy,loss,val_accuracy,val_loss
0,0.5909399390220642,1.2843658924102783,0.5977054238319397,1.64546799659729
1,0.612777829170227,1.1587077379226685,0.6313841342926025,0.910328209400177
2,0.6301330327987671,1.0098044872283936,0.6689489483833313,0.7103590369224548
3,0.6390573978424072,0.9576378464698792,0.6343449354171753,1.1799105405807495
4,0.6453085541725159,0.9023311138153076,0.643782377243042,0.9519613981246948
5,0.6468302011489868,0.8837379813194275,0.6669133901596069,0.6339707970619202
6,0.6489070653915405,0.8592479228973389,0.6600666046142578,0.7455180287361145
7,0.6538216471672058,0.8637651205062866,0.6776461601257324,0.6617331504821777
8,0.6543563008308411,0.8530383706092834,0.6798667907714844,0.6242671012878418
9,0.6606074571609497,0.7819497585296631,0.6615470051765442,0.6280999183654785
10,0.6626843214035034,0.8146617412567139,0.6713545322418213,0.8420897126197815
11,0.6596204042434692,0.8007186651229858,0.6904144883155823,0.5445446968078613
12,0.6708272695541382,0.7226507663726807,0.6630274057388306,0.6228416562080383
13,0.6676194071769714,0.7423048615455627,0.643227219581604,0.6611443161964417
14,0.6714646816253662,0.7045782208442688,0.6108438372612,0.8661249279975891
15,0.6821163296699524,0.642662525177002,0.6602516770362854,0.602543294429779
16,0.6805329918861389,0.6608303189277649,0.7018874883651733,0.5289555788040161
17,0.6813144087791443,0.6469603776931763,0.6262028217315674,0.7353886365890503
18,0.6801422834396362,0.671542763710022,0.6918948888778687,0.7141836881637573
19,0.6913080215454102,0.6224173903465271,0.6761658191680908,0.9093348979949951
20,0.6957496404647827,0.6130656003952026,0.7348260283470154,0.5063412189483643
21,0.7062779068946838,0.5762197375297546,0.7438933849334717,0.4936831593513489
22,0.7091155648231506,0.5742195844650269,0.7374167442321777,0.4912302792072296
23,0.7149555087089539,0.5466062426567078,0.6913397312164307,0.684176504611969
24,0.717443585395813,0.5428359508514404,0.746484100818634,0.4873751997947693
25,0.7214739322662354,0.5294669270515442,0.7261288166046143,0.5246642827987671
26,0.7195204496383667,0.5349536538124084,0.7444485425949097,0.47890740633010864
27,0.7306039333343506,0.5037406086921692,0.6859733462333679,0.5379124283790588
28,0.7323929071426392,0.5031595826148987,0.7066987156867981,0.6164243817329407
29,0.7360736727714539,0.48614969849586487,0.7562916278839111,0.4696502685546875
30,0.7396516799926758,0.48795023560523987,0.7253885865211487,0.5194960236549377
31,0.7439493536949158,0.47852200269699097,0.7673945426940918,0.45954033732414246
32,0.7487199306488037,0.4732791781425476,0.7509252429008484,0.4586525857448578
