epoch;accuracy;loss;val_accuracy;val_loss
0;0.4150943458080292;5457.89599609375;NA;NA
1;0.4433962404727936;1.0796416997909546;NA;NA
2;0.4433962404727936;1.0777055025100708;NA;NA
3;0.4433962404727936;1.0694822072982788;NA;NA
4;0.4245283007621765;1.0786672830581665;NA;NA
5;0.4433962404727936;1.0773223638534546;NA;NA
6;0.4433962404727936;1.0752413272857666;NA;NA
7;0.43396225571632385;1.0770363807678223;NA;NA
8;0.4245283007621765;1.0739072561264038;NA;NA
9;0.4245283007621765;1.0697643756866455;NA;NA
10;0.4433962404727936;1.0789494514465332;NA;NA
11;0.4433962404727936;1.07790207862854;NA;NA
12;0.4433962404727936;1.0765058994293213;NA;NA
13;0.4433962404727936;1.0779725313186646;NA;NA
14;0.4433962404727936;1.0761792659759521;NA;NA
15;0.4433962404727936;1.0753862857818604;NA;NA
16;0.43396225571632385;1.0722352266311646;NA;NA
17;0.4433962404727936;1.0778065919876099;NA;NA
18;0.4433962404727936;1.075698971748352;NA;NA
19;0.43396225571632385;1.0749905109405518;NA;NA
20;0.4433962404727936;1.0780351161956787;NA;NA
21;0.4433962404727936;1.0780308246612549;NA;NA
22;0.4433962404727936;1.0767359733581543;NA;NA
23;0.4433962404727936;1.074227213859558;NA;NA
24;0.4433962404727936;1.077515959739685;NA;NA
25;0.4433962404727936;1.07744300365448;NA;NA
26;0.4245283007621765;1.0717679262161255;NA;NA
27;0.4245283007621765;1.0761696100234985;NA;NA
28;0.4433962404727936;1.0790680646896362;NA;NA
29;0.4433962404727936;1.0764433145523071;NA;NA
30;0.4433962404727936;1.0773820877075195;NA;NA
31;0.4433962404727936;1.0768420696258545;NA;NA
32;0.4433962404727936;1.0770773887634277;NA;NA
33;0.4433962404727936;1.068574070930481;NA;NA
34;0.4433962404727936;1.0778319835662842;NA;NA
35;0.38679245114326477;1.0692856311798096;NA;NA
36;0.4433962404727936;1.079964518547058;NA;NA
37;0.43396225571632385;1.0762720108032227;NA;NA
38;0.43396225571632385;1.076831340789795;NA;NA
39;0.4433962404727936;1.075292944908142;NA;NA
40;0.4433962404727936;1.0761234760284424;NA;NA
41;0.4433962404727936;1.073859691619873;NA;NA
42;0.4150943458080292;1.076020359992981;NA;NA
43;0.4433962404727936;1.0764847993850708;NA;NA
44;0.40566039085388184;1.0746629238128662;NA;NA
45;0.3962264060974121;1.0725336074829102;NA;NA
46;0.4433962404727936;1.0781645774841309;NA;NA
47;0.4433962404727936;1.0776773691177368;NA;NA
48;0.4433962404727936;1.0771021842956543;NA;NA
49;0.4245283007621765;1.0756993293762207;NA;NA
50;0.4433962404727936;1.0775220394134521;NA;NA
51;0.4433962404727936;1.0776114463806152;NA;NA
52;0.4433962404727936;1.0766582489013672;NA;NA
53;0.4433962404727936;1.076111078262329;NA;NA
54;0.4433962404727936;1.077191948890686;NA;NA
55;0.4433962404727936;1.077505111694336;NA;NA
56;0.4433962404727936;1.076892614364624;NA;NA
57;0.4433962404727936;1.0738592147827148;NA;NA
58;0.4150943458080292;1.0701992511749268;NA;NA
59;0.4433962404727936;1.0762099027633667;NA;NA
60;0.4433962404727936;1.0765753984451294;NA;NA
61;0.4245283007621765;1.0769551992416382;NA;NA
62;0.43396225571632385;1.0766619443893433;NA;NA
63;0.4433962404727936;1.0763792991638184;NA;NA
64;0.43396225571632385;1.071257472038269;NA;NA
65;0.4245283007621765;1.07651948928833;NA;NA
66;0.4433962404727936;1.0777804851531982;NA;NA
67;0.4433962404727936;1.0773898363113403;NA;NA
68;0.4150943458080292;1.0731641054153442;NA;NA
69;0.4433962404727936;1.0758488178253174;NA;NA
70;0.4433962404727936;1.077955722808838;NA;NA
71;0.4433962404727936;1.0660988092422485;NA;NA
72;0.38679245114326477;1.079728603363037;NA;NA
73;0.4433962404727936;1.0777912139892578;NA;NA
74;0.4433962404727936;1.0770525932312012;NA;NA
75;0.4150943458080292;1.0743565559387207;NA;NA
76;0.4433962404727936;1.0731346607208252;NA;NA
77;0.4433962404727936;1.0739446878433228;NA;NA
78;0.43396225571632385;1.0803196430206299;NA;NA
79;0.4245283007621765;1.071936845779419;NA;NA
80;0.4433962404727936;1.0762697458267212;NA;NA
81;0.4433962404727936;1.0777101516723633;NA;NA
82;0.4433962404727936;1.0762985944747925;NA;NA
83;0.4433962404727936;1.0784307718276978;NA;NA
84;0.4150943458080292;1.072256326675415;NA;NA
85;0.4433962404727936;1.0758236646652222;NA;NA
86;0.43396225571632385;1.0658022165298462;NA;NA
87;0.4433962404727936;1.0749746561050415;NA;NA
88;0.4150943458080292;1.0738188028335571;NA;NA
89;0.43396225571632385;1.072826623916626;NA;NA
90;0.4433962404727936;1.0774974822998047;NA;NA
91;0.43396225571632385;1.0700513124465942;NA;NA
92;0.43396225571632385;1.0765631198883057;NA;NA
93;0.4433962404727936;1.0772850513458252;NA;NA
94;0.4433962404727936;1.078349232673645;NA;NA
95;0.4433962404727936;1.0746568441390991;NA;NA
96;0.4433962404727936;1.0765973329544067;NA;NA
97;0.4433962404727936;1.0775623321533203;NA;NA
98;0.43396225571632385;1.077266812324524;NA;NA
99;0.4245283007621765;1.0748488903045654;NA;NA
