epoch,accuracy,loss,val_accuracy,val_loss
0,0.0020408162381500006,-1618229.625,0.0181818176060915,-3907616.25
1,0.0020408162381500006,-5146791.5,0.0181818176060915,-7867281.5
2,0.0020408162381500006,-8879029.0,0.0181818176060915,-12171970.0
3,0.0020408162381500006,-13078657.0,0.0181818176060915,-17138546.0
4,0.0020408162381500006,-17909528.0,0.0181818176060915,-22959532.0
5,0.0020408162381500006,-23541220.0,0.0181818176060915,-29768054.0
6,0.0020408162381500006,-30178150.0,0.0181818176060915,-37579352.0
7,0.0020408162381500006,-37824944.0,0.0181818176060915,-46770820.0
8,0.0020408162381500006,-46727460.0,0.0181818176060915,-57167000.0
9,0.0020408162381500006,-56746680.0,0.0181818176060915,-69128312.0
10,0.0020408162381500006,-68276752.0,0.0181818176060915,-82445216.0
11,0.0020408162381500006,-81097520.0,0.0181818176060915,-97498232.0
12,0.0020408162381500006,-95541592.0,0.0181818176060915,-114037760.0
13,0.0020408162381500006,-111385480.0,0.0181818176060915,-132497968.0
14,0.0020408162381500006,-128844936.0,0.0181818176060915,-152748560.0
15,0.0020408162381500006,-148032000.0,0.0181818176060915,-174273808.0
16,0.0020408162381500006,-168372480.0,0.0181818176060915,-197872096.0
17,0.0020408162381500006,-190319680.0,0.0181818176060915,-223179088.0
18,0.0020408162381500006,-214111344.0,0.0181818176060915,-249682480.0
19,0.0020408162381500006,-239132656.0,0.0181818176060915,-278199840.0
20,0.0020408162381500006,-265537456.0,0.0181818176060915,-308160736.0
21,0.0020408162381500006,-293820256.0,0.0181818176060915,-339536192.0
22,0.0020408162381500006,-323190784.0,0.0181818176060915,-373485344.0
23,0.0020408162381500006,-354611776.0,0.0181818176060915,-408767424.0
24,0.0020408162381500006,-387445376.0,0.0181818176060915,-445499616.0
25,0.0020408162381500006,-421336704.0,0.0181818176060915,-484575328.0
26,0.0020408162381500006,-457494752.0,0.0181818176060915,-523932256.0
27,0.0020408162381500006,-494165088.0,0.0181818176060915,-565694976.0
28,0.0020408162381500006,-532881632.0,0.0181818176060915,-609094912.0
29,0.0020408162381500006,-572829760.0,0.0181818176060915,-654092864.0
30,0.0020408162381500006,-614105344.0,0.0181818176060915,-700276928.0
31,0.0020408162381500006,-657501440.0,0.0181818176060915,-747860096.0
32,0.0020408162381500006,-701507200.0,0.0181818176060915,-796838528.0
33,0.0020408162381500006,-746953344.0,0.0181818176060915,-847624448.0
34,0.0020408162381500006,-792980992.0,0.0181818176060915,-900099008.0
35,0.0020408162381500006,-841713216.0,0.0181818176060915,-952872896.0
36,0.0020408162381500006,-890391552.0,0.0181818176060915,-1007899712.0
37,0.0020408162381500006,-941310080.0,0.0181818176060915,-1064263552.0
38,0.0020408162381500006,-993182784.0,0.0181818176060915,-1122445184.0
39,0.0020408162381500006,-1046356224.0,0.0181818176060915,-1181954432.0
40,0.0020408162381500006,-1101172480.0,0.0181818176060915,-1242491392.0
41,0.0020408162381500006,-1157016448.0,0.0181818176060915,-1304300032.0
42,0.0020408162381500006,-1214274432.0,0.0181818176060915,-1367868544.0
43,0.0020408162381500006,-1272957696.0,0.0181818176060915,-1433057792.0
44,0.0020408162381500006,-1332491136.0,0.0181818176060915,-1499773440.0
45,0.0020408162381500006,-1393913600.0,0.0181818176060915,-1568236672.0
46,0.0020408162381500006,-1456365952.0,0.0181818176060915,-1637316608.0
47,0.0020408162381500006,-1519516032.0,0.0181818176060915,-1708075520.0
48,0.0020408162381500006,-1585059840.0,0.0181818176060915,-1779462656.0
49,0.0020408162381500006,-1651484416.0,0.0181818176060915,-1852534656.0
50,0.0020408162381500006,-1718510976.0,0.0181818176060915,-1928081024.0
51,0.0020408162381500006,-1787389312.0,0.0181818176060915,-2004030464.0
52,0.0020408162381500006,-1856507904.0,0.0181818176060915,-2081112704.0
53,0.0020408162381500006,-1926811264.0,0.0181818176060915,-2158487040.0
54,0.0020408162381500006,-1998117248.0,0.0181818176060915,-2238278400.0
55,0.0020408162381500006,-2071571328.0,0.0181818176060915,-2318836224.0
56,0.0020408162381500006,-2145878144.0,0.0181818176060915,-2401300480.0
57,0.0020408162381500006,-2221011456.0,0.0181818176060915,-2484382464.0
58,0.0020408162381500006,-2296721408.0,0.0181818176060915,-2569556224.0
59,0.0020408162381500006,-2375948800.0,0.0181818176060915,-2654910208.0
60,0.0020408162381500006,-2454717952.0,0.0181818176060915,-2743384576.0
61,0.0020408162381500006,-2536077312.0,0.0181818176060915,-2832505856.0
62,0.0020408162381500006,-2617709312.0,0.0181818176060915,-2921370880.0
63,0.0020408162381500006,-2698996992.0,0.0181818176060915,-3014516480.0
64,0.0020408162381500006,-2783652608.0,0.0181818176060915,-3107051008.0
65,0.0020408162381500006,-2869215232.0,0.0181818176060915,-3200883712.0
66,0.0020408162381500006,-2954102016.0,0.0181818176060915,-3296743424.0
67,0.0020408162381500006,-3040764928.0,0.0181818176060915,-3391646208.0
68,0.0020408162381500006,-3129122048.0,0.0181818176060915,-3488091648.0
69,0.0020408162381500006,-3217071872.0,0.0181818176060915,-3586785280.0
70,0.0020408162381500006,-3307785472.0,0.0181818176060915,-3685313024.0
71,0.0020408162381500006,-3398174976.0,0.0181818176060915,-3785270016.0
72,0.0020408162381500006,-3490720768.0,0.0181818176060915,-3888962816.0
73,0.0020408162381500006,-3584627200.0,0.0181818176060915,-3990652416.0
74,0.0020408162381500006,-3678429440.0,0.0181818176060915,-4094612480.0
75,0.0020408162381500006,-3774124544.0,0.0181818176060915,-4201099008.0
76,0.0020408162381500006,-3869886976.0,0.0181818176060915,-4308786688.0
77,0.0020408162381500006,-3968669696.0,0.0181818176060915,-4415138304.0
78,0.0020408162381500006,-4066858752.0,0.0181818176060915,-4523900416.0
79,0.0020408162381500006,-4164833024.0,0.0181818176060915,-4634015744.0
80,0.0020408162381500006,-4265885440.0,0.0181818176060915,-4743083520.0
81,0.0020408162381500006,-4367605248.0,0.0181818176060915,-4856339968.0
82,0.0020408162381500006,-4470636032.0,0.0181818176060915,-4969584640.0
83,0.0020408162381500006,-4573761024.0,0.0181818176060915,-5084910592.0
84,0.0020408162381500006,-4678832640.0,0.0181818176060915,-5200371200.0
85,0.0020408162381500006,-4785366016.0,0.0181818176060915,-5317387264.0
86,0.0020408162381500006,-4892640768.0,0.0181818176060915,-5436570624.0
87,0.0020408162381500006,-4999739904.0,0.0181818176060915,-5555909632.0
88,0.0020408162381500006,-5109147136.0,0.0181818176060915,-5673309184.0
89,0.0020408162381500006,-5218119168.0,0.0181818176060915,-5792735232.0
